Climat_Dtc.2020	2020	6	4	156	8.77	24.12	16.416	-999.9	0.12	3.15	12.5016861802248	414.21
Climat_Dtc.2020	2020	6	5	157	9.36	24.93	16.956	-999.9	0.01	2.43	11.4675210235695	414.21
Climat_Dtc.2020	2020	6	6	158	10.2	24.33	16.956	-999.9	0.03	3.48	11.13703317444	414.21
Climat_Dtc.2020	2020	6	7	159	9.16	23.71	18.108	-999.9	0.04	3.57	11.3137364727	414.21
Climat_Dtc.2020	2020	6	8	160	9.48	24.19	18.864	-999.9	0.01	2.72	11.4861106430887	414.21
Climat_Dtc.2020	2020	6	9	161	8.16	24.4	18.324	-999.9	0.01	3.11	10.9822428516787	414.21
Climat_Dtc.2020	2020	6	10	162	10.63	23.2	14.256	-999.9	1.03	3.59	14.3998377223463	414.21
Climat_Dtc.2020	2020	6	11	163	10.05	25.18	13.896	-999.9	0.03	2.51	13.4011542159014	414.21
Climat_Dtc.2020	2020	6	12	164	11.72	26.76	17.136	-999.9	0	3.3	11.0022503369636	414.21
Climat_Dtc.2020	2020	6	13	165	8.48	20.98	11.376	-999.9	0.17	5.64	9.38826716734116	414.21
Climat_Dtc.2020	2020	6	14	166	9.36	23.2	15.12	-999.9	0.03	4.6	11.0877879271375	414.21
Climat_Dtc.2020	2020	6	15	167	7.26	23.44	14.22	-999.9	0	2.87	10.3479703666176	414.21
Climat_Dtc.2020	2020	6	16	168	7.8	20.9	14.004	-999.9	0.06	4.69	10.4495743085538	414.21
Climat_Dtc.2020	2020	6	17	169	8.63	21	10.98	-999.9	0.05	4.55	10.2624951193758	414.21
Climat_Dtc.2020	2020	6	18	170	8.18	21.31	13.644	-999.9	0.12	4.86	11.1694298033376	414.21
Climat_Dtc.2020	2020	6	19	171	9.23	20.87	13.104	-999.9	0.09	4.37	11.4338884623311	414.21
Climat_Dtc.2020	2020	6	20	172	8.55	21.89	11.124	-999.9	0.31	2.86	11.2135377321515	414.21
Climat_Dtc.2020	2020	6	21	173	11.24	21.64	10.836	-999.9	0.09	1.91	11.9252939920374	414.21
Climat_Dtc.2020	2020	6	22	174	9.48	22.12	11.052	-999.9	0.09	3.22	10.7638819260361	414.21
Climat_Dtc.2020	2020	6	23	175	7.73	22.82	13.464	-999.9	0.01	2.82	9.84332628459019	414.21
Climat_Dtc.2020	2020	6	24	176	8.14	22.43	11.196	-999.9	0.06	3.57	11.2066064574994	414.21
Climat_Dtc.2020	2020	6	25	177	8.83	21.94	13.104	-999.9	0.07	3.62	12.3944346697718	414.21
Climat_Dtc.2020	2020	6	26	178	9.38	22.01	14.004	-999.9	0.06	2.51	12.1080866652251	414.21
Climat_Dtc.2020	2020	6	27	179	10.33	24.3	12.24	-999.9	0	1.98	11.2098678950317	414.21
Climat_Dtc.2020	2020	6	28	180	12.48	26.89	17.46	-999.9	0	1.93	9.93455133656483	414.21
Climat_Dtc.2020	2020	6	29	181	11.19	26.44	17.964	-999.9	0	3.59	9.89959985453057	414.21
Climat_Dtc.2020	2020	6	30	182	8.76	25.19	18.936	-999.9	0	4.02	9.76162808766258	414.21
Climat_Dtc.2020	2020	7	1	183	8.73	22.41	18.72	-999.9	0	5.01	11.4912800094155	414.21
Climat_Dtc.2020	2020	7	2	184	7.77	23.42	17.1	-999.9	0	3.3	10.8787449504479	414.21
Climat_Dtc.2020	2020	7	3	185	7.12	25.23	18.792	-999.9	0	3.3	10.0941502076272	414.21
Climat_Dtc.2020	2020	7	4	186	6.73	23.05	19.152	-999.9	0	4.41	10.1309830671879	414.21
